baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000040274.11	1070.44727860551	0.665744424608934	0.120435955105304	5.52778797682832	3.24293632969165e-08	2.41778083667653e-07
ENSMUSG00000026393.10	1597.04246175995	-0.660926750414285	0.119576622045273	-5.52722379265784	3.25337852243144e-08	2.42462844655888e-07
ENSMUSG00000054612.4	281.332865456503	-0.924941971346378	0.167371978202261	-5.52626539568428	3.27119180530784e-08	2.43696205588621e-07
ENSMUSG00000028228.5	1971.78197062859	0.682200175948589	0.123456113368285	5.52585171633825	3.27890987187448e-08	2.44176834027578e-07
ENSMUSG00000031227.8	496.66783752361	-0.711006416252513	0.128711914905135	-5.52401397164007	3.31341097137449e-08	2.46650824432819e-07
ENSMUSG00000032281.11	18.9188091688076	3.89873753246029	0.705974263004637	5.52249244309163	3.34224178390293e-08	2.48700971029133e-07
ENSMUSG00000020346.16	1428.46092724642	-0.613231680011787	0.111051751338278	-5.522035200902	3.35095332505155e-08	2.49253009672044e-07
ENSMUSG00000033364.13	383.485755962828	0.746408654830344	0.135183353635335	5.52145389767311	3.36206032597163e-08	2.49982734611389e-07
ENSMUSG00000042557.14	1038.66501869236	0.605181591023199	0.109671628883338	5.5181234853998	3.42638642943409e-08	2.54667426212372e-07
ENSMUSG00000054814.14	755.716348176363	0.699269141652027	0.126731604739189	5.51771709267872	3.43431705677429e-08	2.55158508110244e-07
ENSMUSG00000021990.16	141.769808784777	1.14646274083761	0.20780714844387	5.51695526079208	3.4492319683718e-08	2.56167921225764e-07
ENSMUSG00000030162.14	57.9614309855577	-1.6135961329962	0.292553913855284	-5.51555134481772	3.47688214218886e-08	2.58122016562962e-07
ENSMUSG00000045103.19	548.41438609076	0.830667162691782	0.150616123081676	5.51512776783749	3.48526663906421e-08	2.58644883761193e-07
ENSMUSG00000028692.14	5788.71917095562	-0.467997096601333	0.0848591893730886	-5.51498429408458	3.48811107487018e-08	2.5864795363727e-07
ENSMUSG00000029512.11	886.171393891207	0.718900780177282	0.130355549370348	5.51492271445107	3.48933261105052e-08	2.5864795363727e-07
ENSMUSG00000033200.16	22.0534182021592	6.63252680707243	1.20263023505436	5.51501751223862	3.48745230883162e-08	2.5864795363727e-07
ENSMUSG00000009575.14	2882.8886011846	0.684373259787171	0.124099698317277	5.51470526574112	3.49364939428832e-08	2.58868410153262e-07
ENSMUSG00000041617.10	104.50039935088	-1.26617176868904	0.22964168876726	-5.51368427695327	3.51398737762298e-08	2.60275361661817e-07
ENSMUSG00000033596.5	459.670903913336	0.701370769208834	0.127222014804107	5.51296699937337	3.5283440937097e-08	2.6123837990293e-07
ENSMUSG00000005370.4	826.140147052155	0.653926035360662	0.118629232492258	5.51235156480791	3.54070769807339e-08	2.62053145561823e-07
ENSMUSG00000040006.13	533.08462826879	-0.74201961306277	0.13468210078423	-5.50941519876895	3.6002778650405e-08	2.6635977451259e-07
ENSMUSG00000089728.3	14.388690273329	6.97748686266817	1.26674893078156	5.5081845290078	3.62553255338607e-08	2.68125307362038e-07
ENSMUSG00000036412.5	235.084832274734	-1.03851339798049	0.188615389692453	-5.50598442509828	3.6711098712947e-08	2.71391864718412e-07
ENSMUSG00000044201.10	124.480216499184	1.19981261442112	0.217943322452879	5.5051588684509	3.68835506103078e-08	2.72562229117184e-07
ENSMUSG00000047466.10	459.603787145319	0.843027740334548	0.153172610422234	5.50377602112196	3.71741775785628e-08	2.7460465276425e-07
ENSMUSG00000036995.7	243.903134555915	-0.912019590273059	0.165726150726481	-5.50317247021733	3.73017182938838e-08	2.75441259558055e-07
ENSMUSG00000028351.5	66.4326294979152	-1.47815065037445	0.268679598573888	-5.50153661915628	3.76495393623313e-08	2.77903184879689e-07
ENSMUSG00000020826.9	14.374029215916	6.96939837126542	1.26713838628404	5.50010831232379	3.7955801924738e-08	2.8005658672367e-07
ENSMUSG00000039509.8	533.92193372765	0.658149467877917	0.119718533752304	5.49747350931993	3.85271168660758e-08	2.84163279716121e-07
ENSMUSG00000045658.16	356.412008999623	-0.936227201898456	0.170359037513506	-5.49561218214932	3.89357332746393e-08	2.87067280128125e-07
ENSMUSG00000031028.14	26.3578534462671	2.79864881394922	0.509295884172418	5.49513338105392	3.90415219781196e-08	2.87737210909077e-07
ENSMUSG00000078627.9	18.0118245081574	5.05916438442013	0.920699313762862	5.49491490739091	3.90898851959418e-08	2.8798356384324e-07
ENSMUSG00000026234.12	13056.6898020871	0.768366373881326	0.139841301840025	5.49455964562112	3.91686530828563e-08	2.88453640732418e-07
ENSMUSG00000002103.16	780.926314506039	-0.581585489577417	0.105849958936598	-5.49443283134173	3.91968073355764e-08	2.88550761905274e-07
ENSMUSG00000030403.9	1965.66691595699	0.647655287692304	0.117906195679365	5.49297078037819	3.95228204265664e-08	2.90839686192443e-07
ENSMUSG00000042743.13	166.001957551633	1.13786410076868	0.207159812773867	5.49268743552477	3.95863050812039e-08	2.9119571231042e-07
ENSMUSG00000039372.5	22.4119105310086	3.00774754028862	0.547623887756263	5.49236000754466	3.96597899150466e-08	2.9162499983299e-07
ENSMUSG00000006930.15	31.1828590735434	2.42134972620268	0.440976917000746	5.49087635396251	3.99944280384428e-08	2.93960184626538e-07
ENSMUSG00000030522.14	593.307298053687	-0.642414550690219	0.116997988457764	-5.49081705727041	4.00078591524915e-08	2.93960184626538e-07
ENSMUSG00000055720.10	576.258947659855	0.669170510094852	0.121916860285237	5.48874461275709	4.04800398402401e-08	2.9731625452184e-07
ENSMUSG00000027706.8	2409.24374836329	-0.647005848375942	0.11790210298321	-5.48765316313381	4.07308808108685e-08	2.99044699936613e-07
ENSMUSG00000020183.11	118.367155583948	1.10981148620773	0.2022689964506	5.48680967267654	4.09257667266557e-08	3.00361165774618e-07
ENSMUSG00000062901.3	884.320128419846	-0.618676315492055	0.112784815107776	-5.48545754941261	4.12400585244607e-08	3.02552636359057e-07
ENSMUSG00000020521.7	832.149602863095	-0.738086419687505	0.134562775769443	-5.48507130197824	4.13302680171531e-08	3.03099112731347e-07
ENSMUSG00000021326.13	692.808539970473	0.637081631194349	0.116179133839704	5.48361491550928	4.16721363712653e-08	3.05490033930797e-07
ENSMUSG00000067851.11	1876.17379302669	0.69058727927451	0.125954406284709	5.4828354135821	4.18562394846494e-08	3.06723032027381e-07
ENSMUSG00000062421.13	694.037161273868	-0.638569658707437	0.116536397792172	-5.47957265545692	4.26354345515684e-08	3.12314277414225e-07
ENSMUSG00000007034.15	21.3658143384307	6.58639956446804	1.2020657938612	5.47923383071371	4.27171523955021e-08	3.12675284049081e-07
ENSMUSG00000009585.18	303.099795498681	0.788423009146117	0.143892768455829	5.47923997576113	4.27156689800816e-08	3.12675284049081e-07
ENSMUSG00000030203.17	348.613201141461	0.914305219913542	0.166944734459959	5.47669396624687	4.3334571938256e-08	3.17074211373653e-07
ENSMUSG00000030161.8	1074.48227574024	-0.613436393828321	0.112025948914285	-5.47584197923361	4.35436140893587e-08	3.18482883020802e-07
ENSMUSG00000078521.2	56.4505039338849	1.59271838408344	0.290874650834675	5.47561769137694	4.35988073553381e-08	3.18765644979491e-07
ENSMUSG00000032481.17	2133.28959523095	0.486749685205024	0.0889143134193761	5.47436814710816	4.39075418096708e-08	3.20901215348921e-07
ENSMUSG00000027833.16	408.939830362085	-0.699406397802471	0.127833276757153	-5.47123891012466	4.46900358176395e-08	3.26496358682869e-07
ENSMUSG00000039756.12	1159.73110979186	0.698916912962101	0.127783261214079	5.4695498167885	4.51180098725832e-08	3.29498193311896e-07
ENSMUSG00000022307.16	814.627498981212	-0.634825636237475	0.11611240454517	-5.46733691998011	4.56847191168051e-08	3.33510558338509e-07
ENSMUSG00000026585.13	1558.20924924585	-0.669323469326492	0.122460096506103	-5.4656454504193	4.61225412337456e-08	3.3657933194043e-07
ENSMUSG00000039842.15	324.179435531427	0.834449294464381	0.152674764489184	5.46553516723125	4.61512278878965e-08	3.36661246189423e-07
ENSMUSG00000020534.14	247.833576908332	1.01070893502785	0.185008952339075	5.4630271792225	4.68082899777389e-08	3.41325200745388e-07
ENSMUSG00000028412.17	1473.12975633567	0.573563636110826	0.10499654743691	5.46269044184971	4.68971986303047e-08	3.41844230469669e-07
ENSMUSG00000029769.16	378.530594556733	-0.719651510836696	0.13175284444221	-5.46213263086213	4.70448375935551e-08	3.42790804536562e-07
ENSMUSG00000021838.17	1220.82196456199	-0.641693154821898	0.117509833179152	-5.46076134618956	4.74097010371256e-08	3.45318865128743e-07
ENSMUSG00000066607.5	495.587591862846	-0.841466244273264	0.154112181509306	-5.46008911192042	4.75895657191101e-08	3.46498046474487e-07
ENSMUSG00000044345.9	1223.46608409877	-0.674545446127861	0.123598236250403	-5.45756530668667	4.82707634739932e-08	3.5132514902929e-07
ENSMUSG00000004667.18	976.648176079416	0.82163356219073	0.150592245300414	5.45601508598048	4.86938577607139e-08	3.54270784010024e-07
ENSMUSG00000040321.3	186.910045007437	0.963446516683003	0.176616534506983	5.45501880315124	4.89676635374525e-08	3.56128462090564e-07
ENSMUSG00000025369.15	1826.7847491727	-0.580605444733803	0.106437322259458	-5.45490465570419	4.89991295027209e-08	3.56222932433054e-07
ENSMUSG00000054474.15	87.2393472761491	-1.33393689783986	0.244570361942683	-5.45420502813206	4.91924179625528e-08	3.57493335212219e-07
ENSMUSG00000024431.15	1470.95836000653	-0.617968823403285	0.113309740752063	-5.45380140578987	4.93042640267777e-08	3.5817114183733e-07
ENSMUSG00000021767.19	738.494346816554	-0.683272570541694	0.12531691820149	-5.45235695505292	4.97065526684027e-08	3.60957565140039e-07
ENSMUSG00000017801.15	407.338742845216	0.73063167966911	0.134054458706447	5.45026019066664	5.0296181095885e-08	3.65101796509285e-07
ENSMUSG00000015749.12	1261.25276378413	0.657742983060726	0.120688864094731	5.44990615326738	5.03964061922203e-08	3.65691648997368e-07
ENSMUSG00000042729.11	506.12229253791	0.755189046384197	0.138602235002576	5.44860655652602	5.07659735840512e-08	3.68140395526416e-07
ENSMUSG00000045751.16	253.19615965479	0.839430023553068	0.154063851061052	5.44858523120016	5.0772059735723e-08	3.68140395526416e-07
ENSMUSG00000016386.15	72.0913971935496	1.44953110222523	0.266047443677317	5.44839327222904	5.08268758026694e-08	3.68399310329123e-07
ENSMUSG00000036580.15	930.212319447861	-0.560292765122118	0.102860427139633	-5.44711684272435	5.11928363665829e-08	3.70912395771408e-07
ENSMUSG00000038745.15	21.9568228206107	6.62756002390573	1.21745507667177	5.44378199319182	5.2161052790261e-08	3.77785536362221e-07
ENSMUSG00000029094.12	1379.37868053777	-0.631359926459	0.115999787111367	-5.44276797553822	5.24589578213336e-08	3.79800490722986e-07
ENSMUSG00000023088.17	2482.19102997138	0.503192149406019	0.0924527901439191	5.44269295304892	5.24810638350318e-08	3.79817909436717e-07
ENSMUSG00000032679.12	132.599701456907	-1.18143334594883	0.2170936996648	-5.44204344839578	5.26728237012586e-08	3.81062679534809e-07
ENSMUSG00000031996.17	5337.23455464504	-0.474433218846528	0.0871936735533032	-5.44114268286331	5.29398901822918e-08	3.82851118797669e-07
ENSMUSG00000024462.17	831.995861942558	0.593055577326843	0.10900349560836	5.44070237396458	5.30709137193728e-08	3.83654749347397e-07
ENSMUSG00000037400.17	1298.29375089014	0.746996685024053	0.137304297265372	5.4404465111555	5.3147195608767e-08	3.84062193154808e-07
ENSMUSG00000032517.16	14.4166670850423	6.97294506847799	1.28175653768689	5.44014784668986	5.32363726275015e-08	3.84562481925151e-07
ENSMUSG00000010797.6	25.5775473680113	-2.46058876487749	0.452698967213718	-5.43537525614865	5.46812294359033e-08	3.94851724166373e-07
ENSMUSG00000079445.3	18.9149471093989	3.97183493801976	0.731339774505236	5.4309024019742	5.60697945658408e-08	4.04726933444182e-07
ENSMUSG00000043531.16	108.185427506641	-1.23283544554315	0.227029119722127	-5.43029654985264	5.62604847883361e-08	4.05951402215239e-07
ENSMUSG00000005553.14	19.1912056372497	5.16087998154279	0.950642029067281	5.42883632717813	5.67226720329461e-08	4.09113604354063e-07
ENSMUSG00000032198.9	563.977028660603	0.797745540322233	0.146947530803868	5.4287781220835	5.67411710603094e-08	4.09113604354063e-07
ENSMUSG00000005952.15	17.6513327088617	4.01794136471459	0.740289588025539	5.42752651084966	5.71403817273961e-08	4.1183796624456e-07
ENSMUSG00000020250.10	3406.35243004711	-0.466743946374174	0.0859975660027224	-5.42740879851644	5.71780666635991e-08	4.11955577456723e-07
ENSMUSG00000037926.15	272.731229440197	0.820529779431314	0.151192732516709	5.42704510840582	5.72946522115325e-08	4.12627881134906e-07
ENSMUSG00000050315.14	42.8835725051671	-1.79372641902297	0.330519923527163	-5.42698424918265	5.73141839045269e-08	4.12627881134906e-07
ENSMUSG00000043333.12	49.6031464936154	1.91159125011891	0.352246821432052	5.42685166709916	5.73567561240038e-08	4.12780238174988e-07
ENSMUSG00000089682.10	690.362295801006	-0.634021466568834	0.116932053548059	-5.42213573892511	5.88911344981392e-08	4.23664579523927e-07
ENSMUSG00000021115.15	292.697975667307	0.772005632673708	0.142399763656022	5.42139686789471	5.91351101208745e-08	4.25031701043323e-07
ENSMUSG00000022246.14	3371.73349277392	-0.553802724629248	0.102150876443943	-5.42141921741763	5.91277159527494e-08	4.25031701043323e-07
ENSMUSG00000079104.4	358.892236695171	0.807076992764917	0.14886983912487	5.42136001160016	5.91473057001679e-08	4.25031701043323e-07
ENSMUSG00000026491.13	1900.54533181033	0.678267256192645	0.125113701440612	5.4212068573049	5.91980098660089e-08	4.25237567144803e-07
ENSMUSG00000053799.8	125.78253589339	1.13259674095388	0.208953715370406	5.42032353407144	5.94912710635734e-08	4.27184992963015e-07
ENSMUSG00000021178.9	2091.3147107873	0.52916976815806	0.0976530004287386	5.41887874243267	5.99739751554351e-08	4.30490782202825e-07
ENSMUSG00000026405.14	42.9282406039709	-1.83017955964285	0.337828062882132	-5.41748824543742	6.0442121905635e-08	4.33689657737492e-07
ENSMUSG00000098188.1	214.817686822015	0.947980814282604	0.17499661492809	5.41713800962464	6.05605949271066e-08	4.34378076709306e-07
ENSMUSG00000039747.11	308.725613630691	-0.850297070257444	0.157046252371062	-5.41430984451891	6.15255477650982e-08	4.40971212234607e-07
ENSMUSG00000057497.8	311.461479672449	0.98209279240026	0.181386343328566	5.41437009191636	6.15048372832913e-08	4.40971212234607e-07
ENSMUSG00000095123.1	198.489177517215	-0.964780707512701	0.178218711442702	-5.41346472378058	6.18167773150969e-08	4.42893893212586e-07
ENSMUSG00000023033.14	18.4877300816441	3.78729592423789	0.699641495614649	5.41319511203474	6.19099665152444e-08	4.43396788415272e-07
ENSMUSG00000034112.9	13.6107313632994	6.89364872322655	1.27365365421832	5.41249868077943	6.21513128808514e-08	4.44960012009958e-07
ENSMUSG00000035198.9	425.014411854405	0.71237913687012	0.131627732090452	5.41207483830675	6.22986402766844e-08	4.45849214749248e-07
ENSMUSG00000040370.13	270.906340710015	-0.851130830443077	0.157304580983533	-5.41071865244774	6.27723266903159e-08	4.49072526378216e-07
ENSMUSG00000027130.15	503.475218156403	0.724289339947696	0.13387624756192	5.41014073174333	6.29752405478524e-08	4.50357061484642e-07
ENSMUSG00000032939.14	1324.14746437196	0.543980137327315	0.100550571796632	5.4100153545376	6.30193455783706e-08	4.50505369948456e-07
ENSMUSG00000026525.9	30.944311706664	2.9676161825517	0.54860469019923	5.40938901100898	6.32401284644125e-08	4.51916114452881e-07
ENSMUSG00000049422.7	53.1034099871447	1.81808604051878	0.336105775045783	5.40926748512765	6.3283052435228e-08	4.52055298611039e-07
ENSMUSG00000030283.7	20.6608505814628	6.52538927039873	1.20673896363038	5.4074571776216	6.39258202176259e-08	4.5647770881327e-07
ENSMUSG00000029413.14	441.65517248677	-0.676914334103755	0.125201247869139	-5.40661012269837	6.42287433665583e-08	4.58471000409939e-07
ENSMUSG00000035621.13	2276.46141717989	0.735095682723642	0.135971224742393	5.4062591854735	6.43546522976721e-08	4.5919973956296e-07
ENSMUSG00000030079.15	511.225576124832	0.753085784234749	0.139359717987236	5.40389859502818	6.52078181022927e-08	4.65115328528377e-07
ENSMUSG00000020676.2	78.3851832840651	-1.72849487969329	0.32004454617741	-5.40079467167403	6.63463309095842e-08	4.73061116840526e-07
ENSMUSG00000031608.13	531.989799161434	0.865655634544669	0.16031651126833	5.39966612107579	6.6765035637497e-08	4.75870568240644e-07
ENSMUSG00000031990.15	272.764832143486	-0.816854243078683	0.151293850733416	-5.39912388453912	6.69671206924324e-08	4.77134548022948e-07
ENSMUSG00000040265.16	113.692561256223	-1.25499773355819	0.232485898699289	-5.39816711714407	6.73251425225379e-08	4.79508218631153e-07
ENSMUSG00000027465.13	1360.81732148274	-0.532027787245731	0.0985613545974807	-5.39793501640175	6.74122735562579e-08	4.79951489721068e-07
ENSMUSG00000020549.14	516.792855285075	0.649588000831806	0.120428661970692	5.39396510931836	6.89196064864713e-08	4.90502035090132e-07
ENSMUSG00000000901.17	485.19569384871	-0.791085889796426	0.146674545903025	-5.39347768166575	6.91069129488804e-08	4.91653609466574e-07
ENSMUSG00000046807.10	74.1059313256743	-1.4831899007612	0.275041687894348	-5.39260034402834	6.9445295518649e-08	4.93878752342144e-07
ENSMUSG00000021709.14	3237.98405952197	-0.65238700318073	0.120983250756548	-5.3923745568179	6.9532639298321e-08	4.94317583212252e-07
ENSMUSG00000051413.17	414.210534954268	0.740175222283796	0.137282535601577	5.391619691757	6.98254254203964e-08	4.96216071546348e-07
ENSMUSG00000022021.14	596.176461014758	0.820962425145545	0.152277853037797	5.39121355317358	6.99834463104119e-08	4.9715580135031e-07
ENSMUSG00000032531.15	3403.84923213422	-0.565643804754275	0.104958942863167	-5.38919113821194	7.07755013822535e-08	5.0259729895022e-07
ENSMUSG00000032218.7	296.492289408798	0.779367060501592	0.144683693272174	5.38669592180975	7.17646943972316e-08	5.09434207650451e-07
ENSMUSG00000037679.9	2825.1225916864	-0.650456295946303	0.120765779600811	-5.3860977678973	7.2003806439293e-08	5.1094346269767e-07
ENSMUSG00000010660.3	609.034019769652	-0.749038112801866	0.139072791724214	-5.38594288297048	7.20658473609416e-08	5.1119556185392e-07
ENSMUSG00000020604.13	94.5462873556537	-1.21509573763145	0.225696016362141	-5.38377130982128	7.29411667794584e-08	5.17214305078322e-07
ENSMUSG00000034923.9	13.4597942511386	6.88123991626286	1.27821345830176	5.38348260344974	7.30583114714677e-08	5.17854501900698e-07
ENSMUSG00000041272.11	49.2102773631954	-1.69941805906859	0.315747901550662	-5.38219906046126	7.35813279166404e-08	5.21370085348338e-07
ENSMUSG00000026516.8	1046.67848255512	0.589061192466346	0.10946347361966	5.38134934867032	7.39295604565044e-08	5.23645086554521e-07
ENSMUSG00000029020.13	1459.5511571234	-0.57243242562233	0.106380252606136	-5.38100269174689	7.40720868589194e-08	5.24461929724556e-07
ENSMUSG00000061451.13	280.857724961032	-0.996325499886339	0.185197515428078	-5.37979949452003	7.45688436627755e-08	5.27785354558851e-07
ENSMUSG00000022519.14	111.160257524077	1.20490438427665	0.223973417715715	5.3796758408447	7.46200782714209e-08	5.27954168467154e-07
ENSMUSG00000005054.7	1089.91202510338	-0.567877226590983	0.105564861392141	-5.3794152628259	7.47281577019763e-08	5.28524901135034e-07
ENSMUSG00000061393.14	27.0335741854284	2.52222112802016	0.468958437588733	5.37834683386611	7.51728953060135e-08	5.31475402090187e-07
ENSMUSG00000044303.6	1413.65666304666	-0.799376309672551	0.148662597331015	-5.37711787648001	7.56876238979164e-08	5.349183976363e-07
ENSMUSG00000059669.8	230.411768252179	0.944200301735588	0.175758954424388	5.37213199081578	7.78111172808707e-08	5.49724566205638e-07
ENSMUSG00000033676.13	41.608105479517	-1.94629448278624	0.362306360790845	-5.37195780537182	7.78863364832035e-08	5.50054420291635e-07
ENSMUSG00000063760.9	448.119925291127	-0.69344840479546	0.129100020403216	-5.37140430055413	7.81258264083281e-08	5.51543732388343e-07
ENSMUSG00000051517.14	57.7245479917239	1.6128857370017	0.300371190645471	5.36964192050428	7.88931311537728e-08	5.56756796722086e-07
ENSMUSG00000006423.15	632.710668668775	-0.627413133862144	0.116861070258038	-5.36888060734656	7.92268441726236e-08	5.58907265147524e-07
ENSMUSG00000031825.16	132.389154636263	-1.16774367095585	0.217508311778457	-5.36873125172916	7.92924727238204e-08	5.59165645250643e-07
ENSMUSG00000034206.15	145.882796595463	1.10528014133382	0.205909542854197	5.36779464425532	7.97052305151242e-08	5.61870875441168e-07
ENSMUSG00000053965.10	179.469622121689	-0.89978639873479	0.167645842728312	-5.36718587285811	7.99746276476837e-08	5.63563896581631e-07
ENSMUSG00000032116.18	4728.01551888793	-0.439880929050928	0.0819711601370527	-5.3662889279042	8.03731563287647e-08	5.66165310200433e-07
ENSMUSG00000022463.8	2739.82308236483	0.671736857203473	0.125289513686022	5.36147708966977	8.25441928469411e-08	5.81246178995261e-07
ENSMUSG00000037523.13	607.22997527793	0.699404969996253	0.1304529085892	5.3613597240572	8.25978497168158e-08	5.81411662117637e-07
ENSMUSG00000002658.9	1183.60702269752	0.54767877469462	0.102181715258424	5.35985105857253	8.32905916292296e-08	5.86073944018813e-07
ENSMUSG00000062198.5	155.513172440448	1.04881562543818	0.195685991439703	5.35968680088863	8.33663534274573e-08	5.86393029580948e-07
ENSMUSG00000005583.16	246.892424281699	-0.912439035356304	0.170280226039249	-5.35845562682063	8.39363454347137e-08	5.9018699488741e-07
ENSMUSG00000006642.3	17.4163261227378	5.53192480810135	1.03293061024766	5.35556285506436	8.52904900660292e-08	5.99489846326301e-07
ENSMUSG00000006818.5	718.12651642137	0.61287230766138	0.114468083863868	5.35408899121825	8.59885354179233e-08	6.04176006872289e-07
ENSMUSG00000028557.10	2357.6746603492	-0.604134933340227	0.112876402788825	-5.35218095557557	8.6900431384006e-08	6.10360771250869e-07
ENSMUSG00000009549.14	989.435323801833	-0.553918522038941	0.103508903022532	-5.35140945236724	8.72718035744898e-08	6.12745947893723e-07
ENSMUSG00000027792.11	46.5576355374402	-1.73831564225349	0.324852130084551	-5.35109818058156	8.7422072579128e-08	6.13577560730101e-07
ENSMUSG00000074802.11	212.348338737434	0.971182929633526	0.181608138960352	5.34768394849062	8.90868523452362e-08	6.2503439345566e-07
ENSMUSG00000029061.2	374.263961297114	-0.878478177078033	0.164292261225979	-5.34704538438188	8.9401605064362e-08	6.2701453097159e-07
ENSMUSG00000067212.8	80.1525165000799	-1.41216232640886	0.264148422740027	-5.34609410785201	8.98724934151091e-08	6.30087881106655e-07
ENSMUSG00000024969.15	1010.8941777209	0.698013826135752	0.130572958456347	5.34577629539667	9.00303471975768e-08	6.30965137756918e-07
ENSMUSG00000021392.8	504.880858904404	0.791536116822563	0.148089818828448	5.34497322695429	9.04304190736755e-08	6.33538691766157e-07
ENSMUSG00000038773.11	1333.10214074165	0.509061465029237	0.0952794670335591	5.34282443928802	9.15093826670218e-08	6.40864837566357e-07
ENSMUSG00000034850.15	1557.3296153263	-0.504392484609054	0.0944164805526798	-5.34220807274877	9.18211700486022e-08	6.42814872380919e-07
ENSMUSG00000032290.7	1498.78246161823	-0.55957996689516	0.10475155300968	-5.34197299054318	9.19403564789273e-08	6.43415634451441e-07
ENSMUSG00000037573.5	1361.05819576861	0.573562964590343	0.107400790782483	5.3403979655231	9.27427645796671e-08	6.48795537407831e-07
ENSMUSG00000027879.9	1276.65988899957	-0.510313223050223	0.0956726733885427	-5.33394965329081	9.60991784897217e-08	6.71846855308931e-07
ENSMUSG00000063663.11	492.971262189409	0.846137884463712	0.158632992112345	5.33393383807871	9.61075532646282e-08	6.71846855308931e-07
ENSMUSG00000071708.11	254.861751133488	1.04712271103127	0.196359032461416	5.33269439101065	9.67660910405138e-08	6.76205232062742e-07
ENSMUSG00000042772.15	1096.86133094155	0.528076439374497	0.0990321538604386	5.33237356544513	9.69372611020752e-08	6.77155939872468e-07
ENSMUSG00000055184.4	45.8313637522425	1.80057158310722	0.337681161297347	5.33216474436877	9.70488308431989e-08	6.7768977133534e-07
ENSMUSG00000001020.8	1486.53424328629	-0.618766049914987	0.116104047770163	-5.32940979921634	9.85324417841236e-08	6.87800679796489e-07
ENSMUSG00000027007.16	879.287949028365	-0.594134354202585	0.111493794486947	-5.328855807057	9.88334211988489e-08	6.89651958274993e-07
ENSMUSG00000045136.6	809.889384915014	0.694786330717241	0.130392568039506	5.32841971872765	9.90709702257926e-08	6.91059444990334e-07
ENSMUSG00000017969.13	136.658220475054	-1.09981693205746	0.206428838474281	-5.32782599653337	9.93952752605398e-08	6.93070852449623e-07
ENSMUSG00000028152.10	883.705517783984	-0.561566332829377	0.105423673544877	-5.32675739657589	9.99815606698955e-08	6.96906901560226e-07
ENSMUSG00000022987.12	27.1627972073372	-2.25527299515791	0.423564103513404	-5.3245139908003	1.01223311469637e-07	7.05302129447848e-07
ENSMUSG00000027610.17	799.309282758214	-0.642133962134748	0.12060100184881	-5.32444965042454	1.01259143895832e-07	7.05302129447848e-07
ENSMUSG00000058159.14	17.1992139135225	5.51622813960241	1.03640111279492	5.32248380622297	1.02359898970635e-07	7.12711755924103e-07
ENSMUSG00000020312.12	204.960701592978	-0.946653271584001	0.177894667502323	-5.32142579018923	1.02957109567472e-07	7.16611217494893e-07
ENSMUSG00000020929.14	1869.62207879889	0.490495524549516	0.0921778610162087	5.32118579387806	1.0309304705884e-07	7.17298429193227e-07
ENSMUSG00000053644.13	1009.57020219876	-0.56125113190723	0.10548854105247	-5.32049383096563	1.03485958385658e-07	7.197724666939e-07
ENSMUSG00000042042.14	628.966017769146	-0.786591750424859	0.147900537276806	-5.31838331968123	1.04693324384165e-07	7.27907426659469e-07
ENSMUSG00000006611.15	64.1093970781296	-1.49453081026517	0.281072551807233	-5.31724211651288	1.0535184315676e-07	7.32221894759314e-07
ENSMUSG00000047641.8	20.0334361927749	6.49123087120521	1.22086205116569	5.31692410703351	1.05536060100133e-07	7.3323792386687e-07
ENSMUSG00000001604.14	118.128093666582	-1.09483117686089	0.205921262060587	-5.31674663366604	1.05639002604115e-07	7.33688750074692e-07
ENSMUSG00000029198.3	971.137426562099	0.658425164517096	0.123865737124587	5.31563594422271	1.06285462987608e-07	7.37912757076373e-07
ENSMUSG00000026725.17	188.316065039853	-1.17369824070962	0.220826867527379	-5.31501557691617	1.06648203379435e-07	7.40164636845034e-07
ENSMUSG00000029811.14	17.7071316966341	5.49013286613317	1.03325804433402	5.31341894335003	1.07587303619414e-07	7.46413535006224e-07
ENSMUSG00000075707.5	44.7298225587473	1.96229181054402	0.369347461941901	5.31286122890073	1.07917219548815e-07	7.48433090971639e-07
ENSMUSG00000024776.18	350.582596201144	-0.752941499990303	0.141735765913784	-5.31229005703689	1.08256110963729e-07	7.50513419410535e-07
ENSMUSG00000024365.9	12.577717321759	6.77871859763269	1.27645692283757	5.3105737266586	1.09280664235403e-07	7.57344071336653e-07
ENSMUSG00000073002.9	48.0095285363325	-1.68002805434315	0.316400476685727	-5.30981518087875	1.09736458002331e-07	7.6022957609951e-07
ENSMUSG00000026971.15	18.2101565633438	3.56183325909096	0.670876937424605	5.30922000801563	1.10095372055414e-07	7.62442088084907e-07
ENSMUSG00000023908.8	113.059867708414	1.25328510708772	0.236066180293103	5.30904132701949	1.10203345691884e-07	7.62641961571977e-07
ENSMUSG00000034614.14	395.677794605878	-0.733303043053807	0.138122952542104	-5.30906000456566	1.10192054400187e-07	7.62641961571977e-07
ENSMUSG00000059742.10	25.5538659024251	2.77938727934662	0.523594745864709	5.30827954500671	1.10664827434602e-07	7.65560772493406e-07
ENSMUSG00000037254.18	342.666745911649	-0.712331714732994	0.13428834561773	-5.30449393397654	1.12986000328496e-07	7.81337907580128e-07
ENSMUSG00000038576.15	29.8434143187161	2.39557197616975	0.451626507937381	5.30432101319859	1.13093145373246e-07	7.81798437718243e-07
